row_id,order_id,order_date,ship_date,ship_mode,customer_id,postal_code,product_id,sales,units,gross_profit,cost
4294,US-2023-108504-CHO-TRI-54000,20230205,20280728,Same Day,108504,30080,CHO-TRI-54000,11.25,3,7.35,3.9
4295,US-2023-108504-CHO-NUT-13000,20230205,20280728,Same Day,108504,30080,CHO-NUT-13000,31.41,9,22.41,9
4296,US-2023-108504-CHO-FUD-51000,20230205,20280728,Same Day,108504,30080,CHO-FUD-51000,25.2,7,16.8,8.4
4297,US-2023-108504-CHO-FUD-51000,20230205,20280728,Same Day,108504,30080,CHO-FUD-51000,3.6,1,2.4,1.2
4299,US-2023-108504-CHO-SCR-58000,20230205,20280728,Same Day,108504,30080,CHO-SCR-58000,10.8,3,7.5,3.3
4300,US-2023-108504-CHO-FUD-51000,20230205,20280728,Same Day,108504,30080,CHO-FUD-51000,10.8,3,7.2,3.6
4302,US-2023-108504-CHO-MIL-31000,20230205,20280728,Same Day,108504,30080,CHO-MIL-31000,9.75,3,6.33,3.42
6177,US-2023-145177-CHO-SCR-58000,20231110,20290506,Standard Class,145177,45503,CHO-SCR-58000,25.2,7,17.5,7.7
6182,US-2023-145177-CHO-NUT-13000,20231110,20290506,Standard Class,145177,45503,CHO-NUT-13000,13.96,4,9.96,4
6187,US-2023-145177-CHO-MIL-31000,20231110,20290506,Standard Class,145177,45503,CHO-MIL-31000,22.75,7,14.77,7.98
6194,US-2023-145177-CHO-NUT-13000,20231110,20290506,Standard Class,145177,45503,CHO-NUT-13000,3.49,1,2.49,1
6196,US-2023-145177-CHO-MIL-31000,20231110,20290506,Standard Class,145177,45503,CHO-MIL-31000,9.75,3,6.33,3.42
6200,US-2023-145177-CHO-MIL-31000,20231110,20290506,Standard Class,145177,45503,CHO-MIL-31000,6.5,2,4.22,2.28
7667,US-2024-117401-CHO-MIL-31000,20240518,20291112,Second Class,117401,65807,CHO-MIL-31000,22.75,7,14.77,7.98
7671,US-2024-117401-CHO-SCR-58000,20240518,20291112,Second Class,117401,65807,CHO-SCR-58000,25.2,7,17.5,7.7
7679,US-2024-117401-CHO-NUT-13000,20240518,20291112,Second Class,117401,65807,CHO-NUT-13000,17.45,5,12.45,5
8865,US-2024-134096-CHO-TRI-54000,20240924,20300322,Standard Class,134096,33021,CHO-TRI-54000,11.25,3,7.35,3.9
8877,US-2024-134096-CHO-MIL-31000,20240924,20300322,Standard Class,134096,33021,CHO-MIL-31000,16.25,5,10.55,5.7
1010,US-2021-136861-CHO-NUT-13000,20210905,20270228,First Class,136861,33710,CHO-NUT-13000,6.98,2,4.98,2
2366,US-2022-125563-CHO-TRI-54000,20220411,20271008,Standard Class,125563,33614,CHO-TRI-54000,11.25,3,7.35,3.9
2367,US-2022-125563-CHO-TRI-54000,20220411,20271008,Standard Class,125563,33614,CHO-TRI-54000,7.5,2,4.9,2.6
4073,US-2022-110261-CHO-SCR-58000,20221219,20280614,Second Class,110261,60025,CHO-SCR-58000,10.8,3,7.5,3.3
8396,US-2024-109253-CHO-SCR-58000,20240821,20300212,First Class,109253,94601,CHO-SCR-58000,14.4,4,10,4.4
8400,US-2024-109253-CHO-SCR-58000,20240821,20300212,First Class,109253,94601,CHO-SCR-58000,10.8,3,7.5,3.3
8401,US-2024-109253-CHO-NUT-13000,20240821,20300212,First Class,109253,94601,CHO-NUT-13000,10.47,3,7.47,3
8402,US-2024-109253-CHO-TRI-54000,20240821,20300212,First Class,109253,94601,CHO-TRI-54000,15,4,9.8,5.2
8403,US-2024-109253-CHO-SCR-58000,20240821,20300212,First Class,109253,94601,CHO-SCR-58000,32.4,9,22.5,9.9
8408,US-2024-109253-CHO-MIL-31000,20240821,20300212,First Class,109253,94601,CHO-MIL-31000,16.25,5,10.55,5.7
9635,US-2024-162250-CHO-NUT-13000,20241124,20300517,Same Day,162250,94109,CHO-NUT-13000,3.49,1,2.49,1
620,US-2021-126963-CHO-NUT-13000,20210615,20261206,Same Day,126963,79907,CHO-NUT-13000,6.98,2,4.98,2
2585,US-2022-143147-CHO-NUT-13000,20220526,20271118,Second Class,143147,78207,CHO-NUT-13000,3.49,1,2.49,1
2586,US-2022-143147-CHO-MIL-31000,20220526,20271118,Second Class,143147,78207,CHO-MIL-31000,16.25,5,10.55,5.7
2592,US-2022-143147-CHO-MIL-31000,20220526,20271118,Second Class,143147,78207,CHO-MIL-31000,6.5,2,4.22,2.28
4407,US-2023-153269-CHO-SCR-58000,20230309,20280901,First Class,153269,01810,CHO-SCR-58000,18,5,12.5,5.5
4408,US-2023-153269-CHO-NUT-13000,20230309,20280901,First Class,153269,01810,CHO-NUT-13000,13.96,4,9.96,4
4409,US-2023-153269-CHO-TRI-54000,20230309,20280901,First Class,153269,01810,CHO-TRI-54000,11.25,3,7.35,3.9
4410,US-2023-153269-CHO-SCR-58000,20230309,20280901,First Class,153269,01810,CHO-SCR-58000,3.6,1,2.5,1.1
5875,US-2023-101497-CHO-NUT-13000,20230929,20290323,Second Class,101497,90008,CHO-NUT-13000,3.49,1,2.49,1
7430,US-2024-128965-CHO-MIL-31000,20240417,20291013,Standard Class,128965,90008,CHO-MIL-31000,9.75,3,6.33,3.42
7435,US-2024-128965-CHO-NUT-13000,20240417,20291013,Standard Class,128965,90008,CHO-NUT-13000,17.45,5,12.45,5
7436,US-2024-128965-CHO-FUD-51000,20240417,20291013,Standard Class,128965,90008,CHO-FUD-51000,7.2,2,4.8,2.4
7437,US-2024-128965-CHO-MIL-31000,20240417,20291013,Standard Class,128965,90008,CHO-MIL-31000,26,8,16.88,9.12
7439,US-2024-128965-CHO-FUD-51000,20240417,20291013,Standard Class,128965,90008,CHO-FUD-51000,10.8,3,7.2,3.6
7441,US-2024-128965-CHO-NUT-13000,20240417,20291013,Standard Class,128965,90008,CHO-NUT-13000,38.39,11,27.39,11
8683,US-2024-156237-CHO-FUD-51000,20240914,20300308,First Class,156237,19140,CHO-FUD-51000,7.2,2,4.8,2.4
8685,US-2024-156237-CHO-NUT-13000,20240914,20300308,First Class,156237,19140,CHO-NUT-13000,27.92,8,19.92,8
8689,US-2024-156237-CHO-NUT-13000,20240914,20300308,First Class,156237,19140,CHO-NUT-13000,6.98,2,4.98,2
8690,US-2024-156237-CHO-FUD-51000,20240914,20300308,First Class,156237,19140,CHO-FUD-51000,14.4,4,9.6,4.8
8698,US-2024-156237-CHO-SCR-58000,20240914,20300308,First Class,156237,19140,CHO-SCR-58000,7.2,2,5,2.2
8699,US-2024-156237-CHO-FUD-51000,20240914,20300308,First Class,156237,19140,CHO-FUD-51000,3.6,1,2.4,1.2
369,US-2021-120740-CHO-NUT-13000,20210415,20261006,Same Day,120740,90049,CHO-NUT-13000,13.96,4,9.96,4
370,US-2021-120740-CHO-MIL-31000,20210415,20261006,Same Day,120740,90049,CHO-MIL-31000,6.5,2,4.22,2.28
2472,US-2022-164175-CHO-TRI-54000,20220430,20271026,Standard Class,164175,60610,CHO-TRI-54000,18.75,5,12.25,6.5
2529,US-2022-135727-CHO-SCR-58000,20220511,20271106,Second Class,135727,85023,CHO-SCR-58000,25.2,7,17.5,7.7
3850,US-2022-140830-CHO-MIL-31000,20221130,20280524,Second Class,140830,42420,CHO-MIL-31000,6.5,2,4.22,2.28
3851,US-2022-140830-CHO-FUD-51000,20221130,20280524,Second Class,140830,42420,CHO-FUD-51000,7.2,2,4.8,2.4
4761,US-2023-161158-CHO-FUD-51000,20230509,20281102,Standard Class,161158,10024,CHO-FUD-51000,18,5,12,6
7238,US-2024-111591-CHO-SCR-58000,20240321,20290915,Standard Class,111591,98105,CHO-SCR-58000,10.8,3,7.5,3.3
7242,US-2024-111591-CHO-FUD-51000,20240321,20290915,Standard Class,111591,98105,CHO-FUD-51000,21.6,6,14.4,7.2
7244,US-2024-111591-CHO-MIL-31000,20240321,20290915,Standard Class,111591,98105,CHO-MIL-31000,22.75,7,14.77,7.98
7247,US-2024-111591-CHO-TRI-54000,20240321,20290915,Standard Class,111591,98105,CHO-TRI-54000,15,4,9.8,5.2
8991,US-2024-163818-CHO-SCR-58000,20241004,20300331,Standard Class,163818,20735,CHO-SCR-58000,3.6,1,2.5,1.1
9167,US-2024-111920-CHO-TRI-54000,20241022,20300418,Standard Class,111920,74133,CHO-TRI-54000,15,4,9.8,5.2
1914,US-2021-136567-CHO-SCR-58000,20211220,20270613,First Class,136567,22801,CHO-SCR-58000,7.2,2,5,2.2
1915,US-2021-136567-CHO-SCR-58000,20211220,20270613,First Class,136567,22801,CHO-SCR-58000,25.2,7,17.5,7.7
1921,US-2021-136567-CHO-FUD-51000,20211220,20270613,First Class,136567,22801,CHO-FUD-51000,10.8,3,7.2,3.6
1929,US-2021-136567-CHO-MIL-31000,20211220,20270613,First Class,136567,22801,CHO-MIL-31000,6.5,2,4.22,2.28
2168,US-2022-132374-CHO-NUT-13000,20220222,20270817,Second Class,132374,48310,CHO-NUT-13000,13.96,4,9.96,4
2687,US-2022-155054-CHO-NUT-13000,20220613,20271210,Standard Class,155054,04240,CHO-NUT-13000,6.98,2,4.98,2
2692,US-2022-155054-CHO-SCR-58000,20220613,20271210,Standard Class,155054,04240,CHO-SCR-58000,7.2,2,5,2.2
6164,US-2023-164896-CHO-TRI-54000,20231107,20290504,Standard Class,164896,92054,CHO-TRI-54000,7.5,2,4.9,2.6
6907,US-2024-160423-CHO-TRI-54000,20240121,20290718,Standard Class,160423,28205,CHO-TRI-54000,26.25,7,17.15,9.1
7349,US-2024-109211-OTH-KAZ-38000,20240404,20291001,Standard Class,109211,10011,OTH-KAZ-38000,3.25,1,0.25,3
7594,US-2024-133865-CHO-SCR-58000,20240508,20291102,Standard Class,133865,90032,CHO-SCR-58000,21.6,6,15,6.6
1090,US-2021-150924-CHO-SCR-58000,20210912,20270309,Second Class,150924,77070,CHO-SCR-58000,18,5,12.5,5.5
5625,US-2023-152373-CHO-SCR-58000,20230905,20290303,Standard Class,152373,78207,CHO-SCR-58000,10.8,3,7.5,3.3
8181,US-2024-145093-CHO-MIL-31000,20240721,20300116,Standard Class,145093,60623,CHO-MIL-31000,6.5,2,4.22,2.28
9131,US-2024-103065-CHO-MIL-31000,20241020,20300412,Same Day,103065,32216,CHO-MIL-31000,13,4,8.44,4.56
9134,US-2024-103065-CHO-FUD-51000,20241020,20300412,Same Day,103065,32216,CHO-FUD-51000,7.2,2,4.8,2.4
9140,US-2024-103065-CHO-MIL-31000,20241020,20300412,Same Day,103065,32216,CHO-MIL-31000,3.25,1,2.11,1.14
9144,US-2024-103065-CHO-SCR-58000,20241020,20300412,Same Day,103065,32216,CHO-SCR-58000,7.2,2,5,2.2
739,US-2021-161508-CHO-SCR-58000,20210712,20270106,Standard Class,161508,77573,CHO-SCR-58000,10.8,3,7.5,3.3
741,US-2021-161508-CHO-SCR-58000,20210712,20270106,Standard Class,161508,77573,CHO-SCR-58000,25.2,7,17.5,7.7
744,US-2021-161508-CHO-NUT-13000,20210712,20270106,Standard Class,161508,77573,CHO-NUT-13000,6.98,2,4.98,2
746,US-2021-161508-CHO-FUD-51000,20210712,20270106,Standard Class,161508,77573,CHO-FUD-51000,10.8,3,7.2,3.6
4349,US-2023-119025-CHO-TRI-54000,20230222,20280820,Standard Class,119025,53209,CHO-TRI-54000,33.75,9,22.05,11.7
5018,US-2023-107216-CHO-NUT-13000,20230614,20281207,First Class,107216,94122,CHO-NUT-13000,10.47,3,7.47,3
5022,US-2023-107216-CHO-NUT-13000,20230614,20281207,First Class,107216,94122,CHO-NUT-13000,13.96,4,9.96,4
5026,US-2023-107216-CHO-NUT-13000,20230614,20281207,First Class,107216,94122,CHO-NUT-13000,3.49,1,2.49,1
7146,US-2024-133081-CHO-FUD-51000,20240311,20290905,Standard Class,133081,02138,CHO-FUD-51000,3.6,1,2.4,1.2
7151,US-2024-133081-CHO-MIL-31000,20240311,20290905,Standard Class,133081,02138,CHO-MIL-31000,13,4,8.44,4.56
8970,US-2024-105914-CHO-TRI-54000,20241002,20300331,Standard Class,105914,90036,CHO-TRI-54000,18.75,5,12.25,6.5
8977,US-2024-105914-CHO-FUD-51000,20241002,20300331,Standard Class,105914,90036,CHO-FUD-51000,25.2,7,16.8,8.4
486,US-2021-125150-CHO-FUD-51000,20210516,20261113,Standard Class,125150,90036,CHO-FUD-51000,18,5,12,6
2116,US-2022-127327-CHO-TRI-54000,20220203,20270731,Standard Class,127327,13440,CHO-TRI-54000,3.75,1,2.45,1.3
5437,US-2023-140256-CHO-NUT-13000,20230822,20290218,Standard Class,140256,90049,CHO-NUT-13000,6.98,2,4.98,2
5961,US-2023-113607-CHO-NUT-13000,20231014,20290409,Standard Class,113607,10009,CHO-NUT-13000,6.98,2,4.98,2
5968,US-2023-113607-CHO-FUD-51000,20231014,20290409,Standard Class,113607,10009,CHO-FUD-51000,25.2,7,16.8,8.4
6478,US-2023-105354-CHO-NUT-13000,20231202,20290528,Standard Class,105354,52302,CHO-NUT-13000,27.92,8,19.92,8
6748,US-2023-140438-CHO-SCR-58000,20231224,20290618,Second Class,140438,10009,CHO-SCR-58000,10.8,3,7.5,3.3
7239,US-2024-156272-CHO-TRI-54000,20240321,20290917,Standard Class,156272,33068,CHO-TRI-54000,3.75,1,2.45,1.3
7996,US-2024-116988-CHO-TRI-54000,20240627,20291220,Second Class,116988,98105,CHO-TRI-54000,11.25,3,7.35,3.9
7998,US-2024-116988-CHO-NUT-13000,20240627,20291220,Second Class,116988,98105,CHO-NUT-13000,10.47,3,7.47,3
7999,US-2024-116988-CHO-FUD-51000,20240627,20291220,Second Class,116988,98105,CHO-FUD-51000,18,5,12,6
8274,US-2024-117695-CHO-TRI-54000,20240805,20300129,First Class,117695,40475,CHO-TRI-54000,7.5,2,4.9,2.6
9480,US-2024-137323-CHO-SCR-58000,20241114,20300511,Second Class,137323,13601,CHO-SCR-58000,21.6,6,15,6.6
1619,US-2021-164210-CHO-SCR-58000,20211118,20270513,Second Class,164210,80027,CHO-SCR-58000,7.2,2,5,2.2
1627,US-2021-164210-CHO-SCR-58000,20211118,20270513,Second Class,164210,80027,CHO-SCR-58000,14.4,4,10,4.4
2166,US-2022-162782-CHO-NUT-13000,20220221,20270820,Standard Class,162782,21044,CHO-NUT-13000,6.98,2,4.98,2
2453,US-2022-114839-CHO-NUT-13000,20220426,20271021,Standard Class,114839,77036,CHO-NUT-13000,6.98,2,4.98,2
3776,US-2022-144274-CHO-TRI-54000,20221123,20280517,Second Class,144274,19805,CHO-TRI-54000,15,4,9.8,5.2
3781,US-2022-144274-CHO-SCR-58000,20221123,20280517,Second Class,144274,19805,CHO-SCR-58000,21.6,6,15,6.6
3782,US-2022-144274-CHO-MIL-31000,20221123,20280517,Second Class,144274,19805,CHO-MIL-31000,19.5,6,12.66,6.84
3784,US-2022-144274-CHO-MIL-31000,20221123,20280517,Second Class,144274,19805,CHO-MIL-31000,6.5,2,4.22,2.28
3874,US-2022-145422-CHO-SCR-58000,20221203,20280529,Standard Class,145422,94110,CHO-SCR-58000,10.8,3,7.5,3.3
5323,US-2023-131891-CHO-FUD-51000,20230729,20290120,First Class,131891,32503,CHO-FUD-51000,10.8,3,7.2,3.6
5788,US-2023-120257-CHO-MIL-31000,20230922,20290320,Standard Class,120257,19140,CHO-MIL-31000,9.75,3,6.33,3.42
217,US-2021-127859-CHO-MIL-31000,20210317,20260910,Second Class,127859,19134,CHO-MIL-31000,19.5,6,12.66,6.84
560,US-2021-157070-CHO-MIL-31000,20210601,20261127,Standard Class,157070,48234,CHO-MIL-31000,16.25,5,10.55,5.7
563,US-2021-157070-CHO-MIL-31000,20210601,20261127,Standard Class,157070,48234,CHO-MIL-31000,13,4,8.44,4.56
3542,US-2022-130995-CHO-SCR-58000,20221101,20280428,Standard Class,130995,10009,CHO-SCR-58000,3.6,1,2.5,1.1
3585,US-2022-117086-CHO-SCR-58000,20221108,20280504,Standard Class,117086,05401,CHO-SCR-58000,18,5,12.5,5.5
4587,US-2023-109652-CHO-FUD-51000,20230410,20281005,Standard Class,109652,60653,CHO-FUD-51000,14.4,4,9.6,4.8
5969,US-2023-142097-CHO-MIL-31000,20231015,20290411,Standard Class,142097,22153,CHO-MIL-31000,9.75,3,6.33,3.42
5973,US-2023-142097-CHO-MIL-31000,20231015,20290411,Standard Class,142097,22153,CHO-MIL-31000,22.75,7,14.77,7.98
5974,US-2023-142097-CHO-NUT-13000,20231015,20290411,Standard Class,142097,22153,CHO-NUT-13000,20.94,6,14.94,6
6567,US-2023-134425-CHO-NUT-13000,20231208,20290603,Second Class,134425,55106,CHO-NUT-13000,17.45,5,12.45,5
7523,US-2024-144526-CHO-NUT-13000,20240430,20291027,Standard Class,144526,19143,CHO-NUT-13000,10.47,3,7.47,3
7532,US-2024-144526-CHO-FUD-51000,20240430,20291027,Standard Class,144526,19143,CHO-FUD-51000,18,5,12,6
9840,US-2024-104066-CHO-NUT-13000,20241205,20300602,Standard Class,104066,05401,CHO-NUT-13000,24.43,7,17.43,7
1860,US-2021-154186-CHO-MIL-31000,20211213,20270607,Second Class,154186,77070,CHO-MIL-31000,3.25,1,2.11,1.14
2975,US-2022-150441-CHO-NUT-13000,20220813,20280207,Second Class,150441,47374,CHO-NUT-13000,13.96,4,9.96,4
3472,US-2022-155068-CHO-SCR-58000,20221023,20280414,Same Day,155068,33801,CHO-SCR-58000,7.2,2,5,2.2
3482,US-2022-155068-CHO-SCR-58000,20221023,20280414,Same Day,155068,33801,CHO-SCR-58000,25.2,7,17.5,7.7
3483,US-2022-155068-CHO-MIL-31000,20221023,20280414,Same Day,155068,33801,CHO-MIL-31000,6.5,2,4.22,2.28
4128,US-2022-111780-CHO-FUD-51000,20221225,20280621,Second Class,111780,92037,CHO-FUD-51000,10.8,3,7.2,3.6
4130,US-2022-111780-CHO-SCR-58000,20221225,20280621,Second Class,111780,92037,CHO-SCR-58000,10.8,3,7.5,3.3
4134,US-2022-111780-CHO-SCR-58000,20221225,20280621,Second Class,111780,92037,CHO-SCR-58000,18,5,12.5,5.5
5347,US-2023-128195-CHO-TRI-54000,20230804,20290125,First Class,128195,61604,CHO-TRI-54000,18.75,5,12.25,6.5
8018,US-2024-131695-CHO-MIL-31000,20240630,20291227,Standard Class,131695,10024,CHO-MIL-31000,3.25,1,2.11,1.14
8023,US-2024-131695-CHO-MIL-31000,20240630,20291227,Standard Class,131695,10024,CHO-MIL-31000,22.75,7,14.77,7.98
8549,US-2024-141929-CHO-NUT-13000,20240904,20300301,Standard Class,141929,90004,CHO-NUT-13000,6.98,2,4.98,2
8556,US-2024-141929-CHO-MIL-31000,20240904,20300301,Standard Class,141929,90004,CHO-MIL-31000,16.25,5,10.55,5.7
8561,US-2024-141929-CHO-SCR-58000,20240904,20300301,Standard Class,141929,90004,CHO-SCR-58000,3.6,1,2.5,1.1
9720,US-2024-127313-CHO-SCR-58000,20241201,20300527,First Class,127313,19120,CHO-SCR-58000,18,5,12.5,5.5
9736,US-2024-127313-CHO-TRI-54000,20241201,20300527,First Class,127313,19120,CHO-TRI-54000,11.25,3,7.35,3.9
10124,US-2024-161480-CHO-SCR-58000,20241225,20300621,Standard Class,161480,10035,CHO-SCR-58000,7.2,2,5,2.2
342,US-2021-118997-CHO-FUD-51000,20210408,20261003,Standard Class,118997,35601,CHO-FUD-51000,28.8,8,19.2,9.6
1660,US-2021-129091-OTH-GUM-21000,20211122,20270520,Standard Class,129091,31907,OTH-GUM-21000,3.75,3,1.95,1.8
1661,US-2021-129091-CHO-MIL-31000,20211122,20270520,Standard Class,129091,31907,CHO-MIL-31000,16.25,5,10.55,5.7
1664,US-2021-129091-CHO-MIL-31000,20211122,20270520,Standard Class,129091,31907,CHO-MIL-31000,6.5,2,4.22,2.28
1665,US-2021-129091-CHO-NUT-13000,20211122,20270520,Standard Class,129091,31907,CHO-NUT-13000,10.47,3,7.47,3
2954,US-2022-155453-CHO-NUT-13000,20220809,20280204,Standard Class,155453,32216,CHO-NUT-13000,6.98,2,4.98,2
5238,US-2023-101343-CHO-SCR-58000,20230717,20290111,Standard Class,101343,90049,CHO-SCR-58000,7.2,2,5,2.2
8899,US-2024-106145-CHO-SCR-58000,20240926,20300319,Same Day,106145,94109,CHO-SCR-58000,10.8,3,7.5,3.3
8901,US-2024-106145-CHO-TRI-54000,20240926,20300319,Same Day,106145,94109,CHO-TRI-54000,11.25,3,7.35,3.9
8903,US-2024-106145-CHO-FUD-51000,20240926,20300319,Same Day,106145,94109,CHO-FUD-51000,21.6,6,14.4,7.2
8904,US-2024-106145-CHO-TRI-54000,20240926,20300319,Same Day,106145,94109,CHO-TRI-54000,22.5,6,14.7,7.8
9337,US-2024-111745-CHO-NUT-13000,20241105,20300429,First Class,111745,87401,CHO-NUT-13000,3.49,1,2.49,1
9515,US-2024-163629-CHO-TRI-54000,20241117,20300514,Standard Class,163629,30605,CHO-TRI-54000,3.75,1,2.45,1.3
9519,US-2024-163629-CHO-SCR-58000,20241117,20300514,Standard Class,163629,30605,CHO-SCR-58000,18,5,12.5,5.5
687,US-2021-123064-CHO-NUT-13000,20210630,20261223,First Class,123064,60653,CHO-NUT-13000,13.96,4,9.96,4
1265,US-2021-102008-CHO-MIL-31000,20210930,20270327,Standard Class,102008,10011,CHO-MIL-31000,3.25,1,2.11,1.14
1440,US-2021-134313-CHO-FUD-51000,20211101,20270430,Standard Class,134313,80219,CHO-FUD-51000,10.8,3,7.2,3.6
1453,US-2021-134313-CHO-FUD-51000,20211101,20270430,Standard Class,134313,80219,CHO-FUD-51000,14.4,4,9.6,4.8
2466,US-2022-130792-CHO-MIL-31000,20220428,20271026,Standard Class,130792,77095,CHO-MIL-31000,9.75,3,6.33,3.42
2468,US-2022-130792-CHO-MIL-31000,20220428,20271026,Standard Class,130792,77095,CHO-MIL-31000,13,4,8.44,4.56
2470,US-2022-130792-CHO-FUD-51000,20220428,20271026,Standard Class,130792,77095,CHO-FUD-51000,10.8,3,7.2,3.6
2866,US-2022-122784-CHO-TRI-54000,20220720,20280117,Standard Class,122784,60035,CHO-TRI-54000,18.75,5,12.25,6.5
2867,US-2022-122784-CHO-TRI-54000,20220720,20280117,Standard Class,122784,60035,CHO-TRI-54000,15,4,9.8,5.2
2868,US-2022-122784-CHO-MIL-31000,20220720,20280117,Standard Class,122784,60035,CHO-MIL-31000,16.25,5,10.55,5.7
2875,US-2022-122784-CHO-MIL-31000,20220720,20280117,Standard Class,122784,60035,CHO-MIL-31000,6.5,2,4.22,2.28
3655,US-2022-149909-CHO-NUT-13000,20221113,20280509,Standard Class,149909,47201,CHO-NUT-13000,24.43,7,17.43,7
3658,US-2022-149909-CHO-FUD-51000,20221113,20280509,Standard Class,149909,47201,CHO-FUD-51000,7.2,2,4.8,2.4
3663,US-2022-149909-CHO-NUT-13000,20221113,20280509,Standard Class,149909,47201,CHO-NUT-13000,10.47,3,7.47,3
5800,US-2023-149979-CHO-MIL-31000,20230923,20290320,Second Class,149979,31907,CHO-MIL-31000,9.75,3,6.33,3.42
5811,US-2023-149979-CHO-MIL-31000,20230923,20290320,Second Class,149979,31907,CHO-MIL-31000,16.25,5,10.55,5.7
8369,US-2024-112809-CHO-MIL-31000,20240818,20300212,Standard Class,112809,75220,CHO-MIL-31000,16.25,5,10.55,5.7
8370,US-2024-112809-CHO-FUD-51000,20240818,20300212,Standard Class,112809,75220,CHO-FUD-51000,14.4,4,9.6,4.8
8375,US-2024-112809-CHO-MIL-31000,20240818,20300212,Standard Class,112809,75220,CHO-MIL-31000,9.75,3,6.33,3.42
10024,US-2024-140585-CHO-FUD-51000,20241218,20300615,Second Class,140585,92024,CHO-FUD-51000,3.6,1,2.4,1.2
10036,US-2024-140585-CHO-FUD-51000,20241218,20300615,Second Class,140585,92024,CHO-FUD-51000,7.2,2,4.8,2.4
986,US-2021-169775-CHO-TRI-54000,20210829,20270223,Second Class,169775,33178,CHO-TRI-54000,11.25,3,7.35,3.9
987,US-2021-169775-CHO-SCR-58000,20210829,20270223,Second Class,169775,33178,CHO-SCR-58000,14.4,4,10,4.4
988,US-2021-169775-CHO-SCR-58000,20210829,20270223,Second Class,169775,33178,CHO-SCR-58000,7.2,2,5,2.2
3050,US-2022-126445-CHO-TRI-54000,20220827,20280221,Standard Class,126445,92563,CHO-TRI-54000,11.25,3,7.35,3.9
3973,US-2022-112823-CHO-SCR-58000,20221210,20280607,Standard Class,112823,44105,CHO-SCR-58000,7.2,2,5,2.2
7919,US-2024-146346-CHO-NUT-13000,20240617,20291211,First Class,146346,80022,CHO-NUT-13000,10.47,3,7.47,3
9233,US-2024-152583-CHO-NUT-13000,20241030,20300422,Same Day,152583,75217,CHO-NUT-13000,6.98,2,4.98,2
9235,US-2024-152583-CHO-TRI-54000,20241030,20300422,Same Day,152583,75217,CHO-TRI-54000,7.5,2,4.9,2.6
9244,US-2024-152583-CHO-SCR-58000,20241030,20300422,Same Day,152583,75217,CHO-SCR-58000,21.6,6,15,6.6
1603,US-2021-159835-CHO-MIL-31000,20211117,20270517,Standard Class,159835,19143,CHO-MIL-31000,16.25,5,10.55,5.7
1609,US-2021-159835-CHO-NUT-13000,20211117,20270517,Standard Class,159835,19143,CHO-NUT-13000,6.98,2,4.98,2
9183,US-2024-106068-CHO-SCR-58000,20241023,20300420,Standard Class,106068,78745,CHO-SCR-58000,10.8,3,7.5,3.3
9188,US-2024-106068-CHO-FUD-51000,20241023,20300420,Standard Class,106068,78745,CHO-FUD-51000,14.4,4,9.6,4.8
9189,US-2024-106068-CHO-SCR-58000,20241023,20300420,Standard Class,106068,78745,CHO-SCR-58000,3.6,1,2.5,1.1
9190,US-2024-106068-CHO-NUT-13000,20241023,20300420,Standard Class,106068,78745,CHO-NUT-13000,3.49,1,2.49,1
4529,US-2023-166674-CHO-TRI-54000,20230401,20280923,Second Class,166674,13021,CHO-TRI-54000,11.25,3,7.35,3.9
4530,US-2023-166674-CHO-SCR-58000,20230401,20280923,Second Class,166674,13021,CHO-SCR-58000,21.6,6,15,6.6
4532,US-2023-166674-CHO-NUT-13000,20230401,20280923,Second Class,166674,13021,CHO-NUT-13000,10.47,3,7.47,3
4542,US-2023-166674-CHO-TRI-54000,20230401,20280923,Second Class,166674,13021,CHO-TRI-54000,15,4,9.8,5.2
4890,US-2023-156573-CHO-SCR-58000,20230529,20281122,Standard Class,156573,37211,CHO-SCR-58000,10.8,3,7.5,3.3
